Target	Compound	True	RFR	MLPR	LR
CHEMBL2431	CHEMBL3699766	-5.313206	-5.304462310938531	-5.491777585882485	-4.755599178795002
CHEMBL1907601	CHEMBL3237448	-3.931826	-2.0596789559564628	-2.0867812980430083	-2.5584599860244452
CHEMBL1907600	CHEMBL597754	-1.791759	-2.711592886292242	-2.9034779834111513	-3.732183149728189
CHEMBL2431	CHEMBL2012702	-5.739793	-6.531013657533652	-6.679375225325073	-6.186038848180225
CHEMBL3983	CHEMBL2380582	-4.452019	-5.735339626666667	-6.494698546389204	-6.287464485759203
CHEMBL279	CHEMBL373621	-2.397895	-5.725975550002098	-6.679143647138455	-5.570271813891345
CHEMBL279	CHEMBL3648096	-3.663562	-4.727446008413966	-3.483861517131603	-4.933294496074016
CHEMBL2147	CHEMBL3687421	1.049822	0.42196036739219217	-1.4877727610846012	0.9734264426094672
CHEMBL4523	CHEMBL3910799	-2.85647	-2.6545952218525177	-1.1489910261413456	-2.561898793513904
CHEMBL2095942	CHEMBL364473	-5.081404	-3.9921294714796955	-4.710457370106773	-4.385248982504601
CHEMBL203	CHEMBL179274	-5.940171	-5.473410016543169	-6.028356663000004	-5.423027639073362
CHEMBL4523	CHEMBL3355557	-6.595781	-5.420682380337527	-4.049246373416603	-5.050440463567304
CHEMBL2971	CHEMBL3665121	2.316684	3.297777425367429	3.6471625069760085	0.35345523892402486
CHEMBL3553	CHEMBL3655097	-7.484369	-6.799487870493318	-6.937569669033706	-6.626724393308201
CHEMBL1862	CHEMBL1241588	-7.17012	-6.620711884583659	-5.5301397777474275	-6.577669131281336
CHEMBL4722	CHEMBL3675511	0.462035	-1.5273957206150721	-1.108973665978254	-2.931095993710212
CHEMBL4224	CHEMBL4066861	-3.637586	-4.824502992751978	-4.8829917371202995	-5.030351049540282
CHEMBL3009	CHEMBL553	-7.029973	-4.928268219811403	-5.587473615580782	-5.059232252398732
CHEMBL1824	CHEMBL591288	-7.114769	-8.12087193520426	-8.944476885015675	-7.139427087160769
CHEMBL2148	CHEMBL2376439	-1.609438	-3.7136003078187727	-3.1351082383197904	-3.2884380908221633
CHEMBL5407	CHEMBL3691926	0.139262	-1.069860016067386	-0.3613573825161501	-0.5890612548128065
CHEMBL3650	CHEMBL104357	-5.192957	-5.701099320322697	-5.938471644228865	-5.266061218315324
CHEMBL203	CHEMBL3937516	-4.60517	-4.01644282273766	-3.7723758111519823	-3.5647568166896946
CHEMBL2095227	CHEMBL365727	-3.850148	-4.499033383307895	-5.153660532940867	-4.678578514929935
CHEMBL301	CHEMBL2035182	-5.799093	-5.931369064262117	-6.459571290199235	-5.830588503048227
CHEMBL2148	CHEMBL3798482	-6.369901	-5.992155530285804	-6.747493982830021	-5.678213832047066
CHEMBL1824	CHEMBL1258231	-2.674149	-3.2826071450899805	-3.2314558351440987	-4.436422864691485
CHEMBL3650	CHEMBL1202477	-7.600902	-7.5780165717192975	-8.36578787109143	-6.644362208230888
CHEMBL3529	CHEMBL3650733	-5.703782	-5.117586248156546	-5.5320048292482245	-5.011705462741041
CHEMBL203	CHEMBL3676348	-4.174387	-5.870043039682346	-3.47970044183955	-4.437676890677583
CHEMBL3142	CHEMBL1242750	-5.913503	-5.640591260784711	-6.325639530625041	-5.479394108997521
CHEMBL1913	CHEMBL432941	-6.522093	-6.209037151239525	-4.4394415798219855	-6.5185103276483805
CHEMBL1824	CHEMBL3344218	-5.098646	-3.644980067004772	-4.276240423342684	-3.458379407163308
CHEMBL3038477	CHEMBL3923371	-2.302585	-3.479463283799392	-3.8009738182675847	-3.3633116399797847
CHEMBL2148	CHEMBL570231	-7.937375	-5.8865967804227886	-6.180894921284808	-4.726558128232215
CHEMBL2828	CHEMBL3896955	-0.530628	-1.347512914316493	-1.6570137228499897	-1.2834546998993561
CHEMBL203	CHEMBL4076515	-7.17012	-5.945642437482258	-5.7827989415176475	-5.588529672582213
CHEMBL1824	CHEMBL54091	-0.09531	-2.108978200352053	-0.9627375987264655	-3.6916694060465556
CHEMBL2041	CHEMBL3422092	-5.521461	-6.5337997248203745	-5.931094913430452	-6.291176295943236
CHEMBL3983	CHEMBL3109933	-6.39693	-6.1487265399999975	-9.281768767706481	-10.408108304433156
CHEMBL4937	CHEMBL3889710	-4.097672	-3.596338499115588	-4.462955756657215	-4.09042634468053
CHEMBL1824	CHEMBL3962487	-3.912023	-3.986283784280549	-3.863440148879673	-4.8856823803340035
CHEMBL2363049	CHEMBL1090359	-0.832909	-2.994896903826704	1.3631223245045578	-2.08704623202407
CHEMBL279	CHEMBL432903	-8.15191	-6.059056273152168	-5.090078143923896	-5.560148752891317
CHEMBL5331	CHEMBL3357439	-6.907755	-4.972064457777779	-4.570590943911407	-5.2948711374333985
CHEMBL279	CHEMBL429582	-1.791759	-3.625902016349131	-2.345031539082235	-5.215636612828614
CHEMBL1913	CHEMBL89363	-6.234411	-5.878508825319678	-6.197423664725818	-6.310017030869452
CHEMBL3009	CHEMBL3950549	-4.477337	-3.6475378744444424	-4.253915341888524	-4.250299112032577
CHEMBL4630	CHEMBL462170	-6.016157	-5.264956625882299	-5.748006982030019	-5.02173169261458
CHEMBL3650	CHEMBL299026	-4.406719	-5.213546865302489	-4.57127722773502	-5.311632580965281
CHEMBL1907602	CHEMBL458420	-8.612503	-6.164849346670462	-5.5292300073342195	-5.684656952292666
CHEMBL4282	CHEMBL3983708	-2.564949	-2.9557976336509904	-3.1031714251344593	-3.567952258842638
CHEMBL3920	CHEMBL480641	-4.532599	-3.3728314624950992	-4.380605766226603	-3.435951350742032
CHEMBL3973	CHEMBL3960125	-0.0	-0.158757775	-0.13902653371409224	-0.9460783806215378
CHEMBL4937	CHEMBL3902286	-2.351375	-2.788046211023032	-2.2423098476348344	-2.7222977807049826
CHEMBL4142	CHEMBL3977010	-2.026304	-1.9177673937545376	-1.4206224769774298	-2.5596648705712783
CHEMBL2147	CHEMBL1910894	-1.386294	-4.979465180345085	-5.347361585206677	-5.703134776006364
CHEMBL2147	CHEMBL3932720	-4.47904	-5.144874650965965	-3.947802301140348	-5.862372471456481
CHEMBL2185	CHEMBL1099343	-3.78419	-3.3844509436423387	-1.685685889186324	-2.717669450579183
CHEMBL4247	CHEMBL1796251	-3.433987	-2.9726955500062604	-2.2974031193895255	-2.679911077051008
CHEMBL4224	CHEMBL3908596	-6.55108	-7.086285055775911	-7.2608862899261695	-7.071104535577928
CHEMBL1907601	CHEMBL3940741	-1.916923	-0.14376459191666666	-0.011967879674862042	-0.6399682266579223
CHEMBL279	CHEMBL1095358	-6.907755	-6.768162737975601	-8.575038523390846	-4.276675060994182
CHEMBL203	CHEMBL4095063	-2.140066	-3.055419610851	-4.864593826366409	-4.406848533673937
CHEMBL279	CHEMBL3671570	-6.753438	-5.8864605476043135	-6.086752020812405	-5.899424426758852
CHEMBL1824	CHEMBL245967	-8.016318	-7.961083710991726	-8.840109363764181	-7.466863082458108
CHEMBL2148	CHEMBL3642343	-2.398804	-5.028056279167713	-4.0701975722874355	-4.857546183367593
CHEMBL3553	CHEMBL3972506	-3.583519	-5.455400514761113	-4.281932064792999	-4.967805965283882
CHEMBL308	CHEMBL3648080	-5.135798	-3.7407479512621196	-5.202730717644297	-3.805847077776748
CHEMBL2147	CHEMBL3687440	1.609438	0.39478100328856786	1.4185847315710651	1.0050276611550828
CHEMBL1974	CHEMBL2105709	-4.234107	-3.304635503294524	-3.1345410478739795	-2.6384925687215746
CHEMBL203	CHEMBL58436	-8.86785	-5.860085018333072	-5.641820055809306	-5.365160740536704
CHEMBL3920	CHEMBL585500	-4.330733	-3.155494177977195	-1.5405785714236768	-3.777054266672005
CHEMBL5147	CHEMBL3905012	-3.912023	-4.304834619687083	-3.904004478369489	-5.310695483351701
CHEMBL2363049	CHEMBL3233786	-1.609438	-2.3013434419575303	-0.7408388515417763	-2.3525990299294195
CHEMBL2828	CHEMBL3939036	0.356675	0.4259267070120065	-0.3157737066194766	0.1737969771633585
CHEMBL2095188	CHEMBL209849	-5.298317	-4.714006665714285	-5.2986158562558145	-4.2031044659137935
CHEMBL2208	CHEMBL551534	-6.345636	-6.123506580000002	-7.419330301235046	-7.721913901565351
CHEMBL2842	CHEMBL1615182	-7.438384	-6.128446109116932	-7.815617852408696	-5.773217001185507
CHEMBL2095942	CHEMBL193177	-2.484907	-5.127062320114053	-3.742828910302834	-6.01142822134815
CHEMBL4282	CHEMBL3890352	-0.336472	-1.7550534013761125	0.25443595824029	-2.8346081076760483
CHEMBL1868	CHEMBL516635	-5.135798	-5.730378836013786	-6.463276504834969	-5.624451858097492
CHEMBL2148	CHEMBL3642357	-5.613019	-6.362080186233094	-6.873084049926925	-6.298524642875092
CHEMBL2148	CHEMBL3986613	-3.178054	-3.6445228064591553	-2.7571009558445487	-3.832694576798776
CHEMBL279	CHEMBL3932218	-3.912023	-3.9885908213790797	-3.887281711815472	-4.193006100457726
CHEMBL1824	CHEMBL1958028	-8.738735	-8.30943163778255	-8.327642720335714	-8.568240518032653
CHEMBL1955	CHEMBL593909	-8.006368	-6.503476080000001	-9.137963669938634	-7.925869256769012
CHEMBL5543	CHEMBL3885036	-7.003065	-5.300638009664394	-6.381847925960403	-5.851149589770912
CHEMBL5407	CHEMBL3904314	-0.77242	-3.004900628981864	-2.1391809249721008	-3.1233642565573687
CHEMBL2971	CHEMBL3911186	-5.703782	-4.1544219222378	-3.881490548213752	-4.705570558064488
CHEMBL1936	CHEMBL2158230	-3.135494	-3.7706395338943928	-4.56913681482116	-3.920990541970627
CHEMBL1957	CHEMBL2088256	-5.986728	-7.012167440636477	-9.923167650655602	-6.7328195997657305
CHEMBL1974	CHEMBL1668414	-7.824046	-7.167386678074978	-8.87639573610081	-6.4945439428623555
CHEMBL1913	CHEMBL496172	-7.003065	-4.161146411709491	-3.8489892390568694	-4.757431929106967
CHEMBL3142	CHEMBL1241483	-6.714171	-5.963859987801685	-7.978690316577233	-7.390497923023063
CHEMBL3717	CHEMBL3357462	-4.718499	-5.769579252826292	-5.688173078977895	-5.404809967424387
CHEMBL2148	CHEMBL3645056	-5.307178	-5.7359392770976445	-5.027225241662717	-5.366376771865263
CHEMBL2358	CHEMBL3973008	-6.907755	-7.047542986461883	-6.927091894431658	-7.055645675840845
CHEMBL2971	CHEMBL3917774	-2.564949	-4.15390226737006	-2.58473612800776	-4.498445805255815
CHEMBL279	CHEMBL272688	-4.127134	-4.727514921739725	-5.9657807688813005	-4.355256863768177
CHEMBL2094128	CHEMBL115446	-6.907755	-5.689144930664633	-5.095680492044465	-4.585240891494255
CHEMBL1981	CHEMBL2403827	-5.993961	-6.484544272738633	-6.610336446062035	-6.3890746473547395
CHEMBL4224	CHEMBL2392360	-4.330733	-5.579474109615114	-6.476592293793088	-4.993000584784461
CHEMBL2094127	CHEMBL316512	-7.824186	-6.879615123041458	-7.336880266368927	-6.811941293988039
CHEMBL1824	CHEMBL3219506	-6.907755	-5.605092437055536	-6.304847584852005	-5.628528513113452
CHEMBL1936	CHEMBL2430255	-5.544005	-2.1806335696263797	-1.6850729045286221	-2.239461226562643
CHEMBL203	CHEMBL185853	-6.234411	-5.313425091423881	-6.6286276717833115	-5.502016212134969
CHEMBL331	CHEMBL100979	-8.987197	-7.150472918112232	-8.578289899865995	-7.683455664608304
CHEMBL279	CHEMBL3973966	-4.60517	-3.962785103709548	-4.556050635961288	-3.1394053252746295
CHEMBL1907600	CHEMBL111624	-7.090077	-6.916538816283428	-7.186975032658737	-6.893665612942429
CHEMBL3038469	CHEMBL3109951	-3.258097	-5.381718127176787	-4.892260841091903	-4.140037422983209
CHEMBL2094127	CHEMBL388978	-2.484907	-6.374948919112928	-6.137051307523249	-6.487430776538617
CHEMBL1907602	CHEMBL134080	-5.298317	-6.911782962867226	-6.3862466469102355	-6.853711328395007
CHEMBL2971	CHEMBL3703494	-5.370638	-5.327032504670359	-4.948740071586852	-5.369841474057109
CHEMBL2094138	CHEMBL131426	-7.244228	-6.809978661302169	-6.631225274173965	-6.774414853498508
CHEMBL301	CHEMBL3900262	-7.003065	-6.142570023115315	-6.684813556802034	-5.771501163877883
CHEMBL2147	CHEMBL3977535	-2.388763	-2.3803957433094074	-1.8244678995388357	-1.6818893997014221
CHEMBL203	CHEMBL1242568	-5.762051	-7.0382743093824605	-7.024806784259618	-6.640325613202917
CHEMBL4282	CHEMBL1773603	-2.890372	-3.835652620100221	-3.0815957693357703	-4.609658584172928
CHEMBL4816	CHEMBL593374	-0.0	-2.067327432498179	-0.5148313041700788	-0.05168147508600729
CHEMBL260	CHEMBL4104351	-5.003946	-3.9113239851520016	-4.338628920276745	-3.5606024578864934
CHEMBL1981	CHEMBL3823016	-1.800058	-3.3118860538895616	-1.5738866561339426	-3.284796344163617
CHEMBL4523	CHEMBL3809127	0.916291	1.2167247326566781	1.6352353645640954	0.6455476430673315
CHEMBL3529	CHEMBL374440	-5.52621	-4.5763735764099565	-5.874293907014411	-5.450690348714744
CHEMBL1824	CHEMBL1934622	-5.393628	-4.238880953155834	-3.323444375266392	-4.474430286127131
CHEMBL301	CHEMBL101311	-6.907755	-7.7744042457456395	-8.507512704636069	-7.330007594618868
CHEMBL203	CHEMBL3417489	-6.907755	-6.824654973174581	-8.445595204992822	-7.123461248001653
CHEMBL203	CHEMBL490267	-2.912351	-3.9221886074500087	-2.046265284492872	-6.534976334476977
CHEMBL4282	CHEMBL3948660	-1.987874	-3.0670912210779733	-2.4338418912764435	-3.8345692638553572
CHEMBL1936	CHEMBL605957	-8.076826	-6.854807774097577	-8.551040892074264	-6.577332419609424
CHEMBL4501	CHEMBL3968742	-0.530628	-0.6731200286006923	-0.3360355599043417	-1.1445930881480306
CHEMBL2842	CHEMBL1242658	-8.517193	-8.012782996544402	-8.791304897105672	-9.253112404894045
CHEMBL3038477	CHEMBL3977797	-4.60517	-3.883783581687527	-3.531508885417782	-3.8763998875824175
CHEMBL2971	CHEMBL3941241	-6.60665	-4.478272739564013	-4.266847994592947	-4.591409074273785
CHEMBL4937	CHEMBL3889600	-2.360854	-2.371929337582373	-2.8854547328288205	-2.9931675424026505
CHEMBL1981	CHEMBL495181	-5.438079	-6.1045267134747485	-6.004505227621774	-6.459584154881942
CHEMBL1936	CHEMBL1908842	-1.609438	-3.743351183384127	-2.648276136924733	-4.672986513267378
CHEMBL1913	CHEMBL3644447	-5.757007	-5.77086471428212	-6.282581746026181	-6.2444263846482215
CHEMBL4722	CHEMBL3706684	-4.812184	-5.457224295157527	-4.889519522311329	-5.8880187692086245
CHEMBL1907602	CHEMBL3718465	-6.186209	-5.924848628784875	-5.553207415054084	-5.5579332195993185
CHEMBL2147	CHEMBL496786	-2.564949	-5.201237862412455	-7.419418153935381	-5.583407338063983
CHEMBL2147	CHEMBL3354515	-1.386294	-1.1865290854529773	0.05786567052902247	-3.880145010830029
CHEMBL308	CHEMBL2012308	-5.075174	-4.472634482393617	-4.429531449328316	-3.472880368006814
CHEMBL3476	CHEMBL371967	-7.090077	-7.625727496851854	-8.40888805244374	-7.448047745951223
CHEMBL2148	CHEMBL3953550	-3.433987	-5.956650806322792	-4.226192976801388	-5.724435065791339
CHEMBL2148	CHEMBL2207760	-6.323104	-5.614200222897281	-4.72496143221957	-3.9947658371021735
CHEMBL4523	CHEMBL3950989	-5.860758	-3.74250070730759	-2.9569697815501064	-2.088145326663632
CHEMBL4501	CHEMBL3892087	-3.218876	-2.3678113843150523	-3.641031569885834	-2.3376742006551074
CHEMBL5407	CHEMBL3264258	-2.292535	-2.550015407521174	-2.776870363663946	-2.419604502786801
CHEMBL3983	CHEMBL3422101	-1.386294	-1.047280368	-0.21383064756496317	-1.0963541887032404
CHEMBL1957	CHEMBL3940222	-4.60517	-4.565690881135461	-4.612509181051124	-4.77528775142344
CHEMBL301	CHEMBL508964	-8.006368	-6.0329533149989105	-7.932565264489972	-6.1028789906380405
CHEMBL1824	CHEMBL285063	-1.740466	-3.911959453782456	-2.3817394583646396	-5.096901054146272
CHEMBL279	CHEMBL459729	-5.910797	-5.665013501801629	-6.574109250249585	-5.292592843664318
CHEMBL2185	CHEMBL214848	-0.0	-0.550635148611056	0.887508749708972	-0.8651881371648136
CHEMBL301	CHEMBL461684	-1.029619	-1.2641138147632096	-0.6278627176247631	-1.7459282582975066
CHEMBL3231	CHEMBL3593777	-5.247024	-5.143853516402929	-6.3075902740150385	-7.187952313430421
CHEMBL3024	CHEMBL559845	-4.219508	-5.704315792498565	-5.975121469194708	-5.788326452932493
CHEMBL4523	CHEMBL3666778	-8.23244	-5.235647217843224	-6.882142088689741	-4.194226273973234
CHEMBL2147	CHEMBL1802849	-7.649693	-7.784204635918512	-7.505914100394318	-7.410336644625825
CHEMBL4630	CHEMBL214341	-5.480639	-5.317387495916511	-3.9007305493699667	-5.562168350613667
CHEMBL3529	CHEMBL2011935	-3.828641	-4.518853860073167	-5.427107424664578	-4.7153057317373275
CHEMBL4523	CHEMBL3937510	-2.895912	-3.1297198248211378	-3.439239400449799	-4.111506664119911
CHEMBL4722	CHEMBL2386803	-6.907755	-5.497948606608777	-4.897543228780602	-5.538675993589786
CHEMBL2185	CHEMBL1215146	-5.676754	-6.841408870197978	-6.287599579950471	-5.005014036431057
CHEMBL5508	CHEMBL2153529	-6.791221	-7.2958219757894724	-6.772077126508537	-7.0677893035898975
CHEMBL279	CHEMBL3917670	-4.60517	-5.840629888180365	-5.919773923107778	-5.714179644023215
CHEMBL5408	CHEMBL3650732	-5.703782	-5.474193939710746	-5.696132087162056	-5.155528688489411
CHEMBL203	CHEMBL3950255	-6.907755	-6.910912075878278	-6.8200320397959935	-6.385073577551351
CHEMBL2147	CHEMBL3298823	-7.001246	-4.320793820065365	-4.682760294362645	-4.890487733670217
CHEMBL4722	CHEMBL593306	-4.127134	-4.719822626934219	-4.106649937335974	-5.356824424385874
CHEMBL2148	CHEMBL3949572	-3.637586	-3.385535257488414	-3.0167652397441502	-3.3909257733526403
CHEMBL1907605	CHEMBL3747305	-4.043051	-5.449115710708777	-5.307446468851628	-6.500585343468812
CHEMBL5508	CHEMBL1802390	-8.039157	-7.020575603157892	-9.108438893125507	-6.319793848318726
CHEMBL2508	CHEMBL3702162	-4.094345	-2.741807590486012	-3.24885685710581	-2.410926646223693
CHEMBL2148	CHEMBL3642369	-5.658297	-6.234465105347323	-6.400229603880326	-7.037002042510944
CHEMBL3234	CHEMBL3695568	-3.850148	-5.973321505972778	-6.376837606377736	-5.553515690716724
CHEMBL2185	CHEMBL2023298	-3.555348	-4.204368427737237	-4.447046090347158	-3.954162678476869
CHEMBL2185	CHEMBL1215349	-6.423247	-6.596963125963066	-7.528355493051018	-4.305383913949069
CHEMBL279	CHEMBL3966022	-9.072186	-6.691657094483932	-6.489381786102056	-6.38606804608071
CHEMBL1824	CHEMBL3219508	-6.907755	-5.051822245211534	-5.97101100028652	-5.43244315066394
CHEMBL301	CHEMBL3648120	-2.197225	-2.2135299835791655	-2.1055618036302626	-2.4315334059501477
CHEMBL2148	CHEMBL3622140	-6.507278	-5.82961158181577	-8.603446524433341	-6.418679605395135
CHEMBL3905	CHEMBL3262623	-7.495542	-5.578785394699048	-8.396925910701063	-7.601248763542615
CHEMBL2148	CHEMBL3960523	-3.713572	-3.675513528918908	-3.5721456349717524	-3.8331729355424864
CHEMBL3038477	CHEMBL3890774	-4.60517	-3.66257025154374	-2.4140160196807985	-3.1941288713170906
CHEMBL1957	CHEMBL3915736	-4.60517	-4.555385416803765	-4.630190348755659	-4.5684583917843655
CHEMBL2041	CHEMBL400859	-7.003065	-7.0230415038342	-7.603067816521277	-7.302859369377559
CHEMBL2971	CHEMBL3645046	-5.757355	-5.611283592777341	-5.932073114871084	-5.186841623638363
CHEMBL279	CHEMBL1173149	-3.421	-3.1871010305804286	-2.5410728599743515	-3.229345051139955
CHEMBL5331	CHEMBL3092801	-2.890372	-3.7321885600000013	-3.7390687394374957	-4.513511506227303
CHEMBL3983	CHEMBL3809210	-3.091042	-2.620328749285716	-2.398523062332074	-2.599700037062415
CHEMBL3717	CHEMBL3093151	-2.079442	-3.868493278042082	-2.833549192421042	-2.41775647247494
CHEMBL4501	CHEMBL3670457	-5.533389	-2.947538156756092	-3.016913752988313	-3.692678348409233
CHEMBL2971	CHEMBL3128069	-2.484907	-4.728404935833721	-7.189285699249676	-5.123837627956972
CHEMBL2637	CHEMBL1614820	-3.218876	-2.5698082440000016	-3.2735640005430473	-3.74456918011749
CHEMBL260	CHEMBL431865	-6.214608	-6.234508520173788	-5.86094608111401	-6.150328798781402
CHEMBL4439	CHEMBL480944	-6.907755	-6.907754999999993	-6.904813120751311	-7.186723562642527
CHEMBL4247	CHEMBL2401832	-6.214608	-5.457437216762096	-4.711561212717236	-4.71078167460828
CHEMBL2148	CHEMBL3981393	-5.438079	-5.83426399020369	-5.021000031704132	-5.906946017090385
CHEMBL1957	CHEMBL474543	-6.756932	-6.503956929977262	-7.234081076429971	-7.220899225567913
CHEMBL1907601	CHEMBL183204	-2.302585	-2.6606077502018968	-2.091446117564949	-2.235674759385433
CHEMBL3038477	CHEMBL4108557	-2.302585	-3.5275518824860805	-3.3576730915668063	-3.5945953008442366
CHEMBL4282	CHEMBL507058	-2.302585	-4.0856137687561995	-3.6388812688763887	-5.5267718961970616
CHEMBL4722	CHEMBL1765742	-8.980082	-6.351533807824114	-8.167035259611177	-6.442137834402242
CHEMBL1868	CHEMBL3962487	-3.912023	-4.160259464517697	-3.9521876168235965	-4.62968845698704
CHEMBL3553	CHEMBL4062062	-2.302585	-3.0249604677322997	-3.0099652700192623	-2.754393540927405
CHEMBL2148	CHEMBL1081978	-5.991465	-6.091299204101525	-5.677406021539473	-6.894802874280769
CHEMBL3650	CHEMBL301273	-4.867534	-4.648423578011256	-4.59747697225089	-5.311632580965281
CHEMBL279	CHEMBL205325	-3.7612	-5.288513535400553	-4.975878260968853	-5.077046060056738
CHEMBL4722	CHEMBL454457	-7.003065	-5.3418433006000265	-6.164389693997103	-4.66216158474902
CHEMBL2276	CHEMBL1822135	-3.044522	-3.222076990697902	-3.4870472905024306	-3.3865684909748497
CHEMBL3038469	CHEMBL3809219	-7.948032	-7.305842892955026	-7.629107034202676	-6.8781178983270435
CHEMBL2828	CHEMBL3910210	-3.543854	-2.043821748980391	-2.8770863735883307	-2.49878070082396
CHEMBL203	CHEMBL178573	-2.70805	-4.718541564008947	-3.0858198750838817	-4.3541131639823725
CHEMBL1868	CHEMBL478629	-2.397895	-4.970408316845012	-4.812345623816286	-3.832287814690179
CHEMBL1936	CHEMBL259247	-2.639057	-4.1860372952869	-5.05982479889775	-4.277016872690573
CHEMBL3650	CHEMBL3918956	-3.269569	-2.7092864712358136	-3.9207536578357423	-2.935408434585659
CHEMBL1981	CHEMBL564417	-3.931826	-5.3315806135309876	-1.986484646547206	-4.710247647861234
CHEMBL3616	CHEMBL2153754	-5.755742	-4.0763309285744675	-1.8443318759905458	-4.175543564112356
CHEMBL2358	CHEMBL3964036	-6.907755	-7.122552256013206	-7.846083686450641	-7.142405373541226
CHEMBL3650	CHEMBL3928646	-6.032774	-2.2363987435420403	-1.21746295218919	-2.807934129107865
CHEMBL2363049	CHEMBL1922897	-4.70048	-4.211984747084068	-5.5383335383176355	-4.320521549823627
